Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR6509595,2018-06-30 00:07:37,2018-01-24 17:13:53,3843,1126391,3843,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509595.sralite.1,SRX3597863,151231-003_3,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2863410,SAMN08361241,simple,4236,Lactuca sativa,151231-003_3,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,76CC74F63C442D08149A8A14E4A9F478,5947169A7D44E9D9239BCA079E4C9426
SRR6509533,2018-06-30 00:07:39,2018-01-24 17:13:20,3275,961821,3275,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/509/SRR6509533/SRR6509533.sralite.1,SRX3597925,151231-003_4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2863382,SAMN08361242,simple,4236,Lactuca sativa,151231-003_4,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,49192680731A7A69F16E9BCD310D9C2D,7AE580143C4914F61B0C490F3D4D3E1D
SRR6509534,2018-06-30 00:07:39,2018-01-24 17:13:25,5259,1539164,5259,292,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509534.sralite.1,SRX3597924,151231-003_9,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2863414,SAMN08361243,simple,4236,Lactuca sativa,151231-003_9,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,79274F07D12D6F1898CB00ED29B8CB59,37356BD63286D6F17F253A434A079A45
SRR6509450,2018-06-30 00:07:34,2018-01-24 17:12:39,76292,7629200,0,100,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509450.sralite.1,SRX3597747,151231-003_S2,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP131241,PRJNA429829,,429829,SRS2863369,SAMN08361607,simple,4236,Lactuca sativa,151231-003_S2,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,F5DA1F5585B55A85A44ECCD7F8839048,7E8FAFEC51E45A843966B19F7A8C1A95
SRR6509319,2018-06-30 00:07:29,2018-01-24 17:11:03,2844,834144,2844,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509319.sralite.1,SRX3597534,151231-004_1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865933,SAMN08361249,simple,4236,Lactuca sativa,151231-004_1,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,EB159B2C2940B803F4E4AA623B4EF87D,1DC5C28FD09318F870C6A502F8869459
SRR6509323,2018-06-30 00:07:29,2018-01-24 17:11:12,1438,415586,1438,289,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509323.sralite.1,SRX3597530,151231-004_10,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865929,SAMN08361257,simple,4236,Lactuca sativa,151231-004_10,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,DB779F67A37F874D12864CDA15584C53,AF5264A3F71404D05CEB027E2C4CF2A4
SRR6509324,2018-06-30 00:07:29,2018-01-24 17:11:12,4621,1352598,4621,292,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509324.sralite.1,SRX3597529,151231-004_13,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865930,SAMN08361258,simple,4236,Lactuca sativa,151231-004_13,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,BDE146E16F2A847576549CC5D25DF74A,7DBCE2DDB9F58AD87AEF43E8B07B1783
SRR6509359,2018-06-30 00:07:37,2018-01-24 17:11:37,5118,1502718,5118,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509359.sralite.1,SRX3597840,151231-004_15,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865990,SAMN08361259,simple,4236,Lactuca sativa,151231-004_15,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,2593031D9EE15940C756B084DCEBCA23,A0BC4E8AC4BC66160D1CB409FD12FA4D
SRR6509358,2018-06-30 00:07:37,2018-01-24 17:11:38,4065,1187951,4065,292,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/509/SRR6509358/SRR6509358.sralite.1,SRX3597841,151231-004_16,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2866016,SAMN08361260,simple,4236,Lactuca sativa,151231-004_16,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,432E0616D0F711593360FE5DC5CCF12E,DFE9B5D5DB35A2C69F5D8F320F8BA830
SRR6509320,2018-06-30 00:07:29,2018-01-24 17:11:12,478,134593,478,281,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509320.sralite.1,SRX3597533,151231-004_2,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865932,SAMN08361250,simple,4236,Lactuca sativa,151231-004_2,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,59BF428A23CA3C2959C7AE2B78B9859A,32E30D71E63D56774C9DC02F3B305E1D
SRR6509321,2018-06-30 00:07:29,2018-01-24 17:11:07,5405,1586204,5405,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509321.sralite.1,SRX3597532,151231-004_3,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865934,SAMN08361251,simple,4236,Lactuca sativa,151231-004_3,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,1A35786D04E9422F4387E1916AC2A991,7323FDF4DD7BA58A9BC928B69A8CA090
SRR6509322,2018-06-30 00:07:29,2018-01-24 17:11:11,4824,1416802,4824,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509322.sralite.1,SRX3597531,151231-004_4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865931,SAMN08361252,simple,4236,Lactuca sativa,151231-004_4,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,DCB9E39F850BB3543F913827E1D263E9,1C3649FB50E25612CD4397781FD1CCAA
SRR6509315,2018-06-30 00:07:29,2018-01-24 17:11:01,2996,874590,2996,291,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/509/SRR6509315/SRR6509315.sralite.1,SRX3597538,151231-004_5,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865936,SAMN08361253,simple,4236,Lactuca sativa,151231-004_5,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,A4EA98F34F9F46959BABFB940C497AD8,9B8DDAF11975281980FD9DFDFEFB109F
SRR6509316,2018-06-30 00:07:29,2018-01-24 17:11:02,4153,1220983,4153,294,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509316.sralite.1,SRX3597537,151231-004_7,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865937,SAMN08361254,simple,4236,Lactuca sativa,151231-004_7,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,E810D4E796F36E2B680283FCD065886F,5165BBCE3657B64354064CE3C022D24B
SRR6509317,2018-06-30 00:07:29,2018-01-24 17:11:02,3277,958383,3277,292,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509317.sralite.1,SRX3597536,151231-004_8,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865935,SAMN08361255,simple,4236,Lactuca sativa,151231-004_8,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,33A92779CCEFC9FCF5FD88F21EF369CE,902D5EE20271067EB80D3A9806D5E0B2
SRR6509318,2018-06-30 00:07:29,2018-01-24 17:11:01,5,1282,5,256,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509318.sralite.1,SRX3597535,151231-004_9,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865940,SAMN08361256,simple,4236,Lactuca sativa,151231-004_9,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,81ADE8335DC811C920CEA26287BCB795,F37B51F43E198909C1EA45C8D6416862
SRR6509449,2018-06-30 00:07:34,2018-01-24 17:12:40,67100,6710000,0,100,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509449.sralite.1,SRX3597748,151231-004_S3,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP131241,PRJNA429829,,429829,SRS2863495,SAMN08361608,simple,4236,Lactuca sativa,151231-004_S3,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,CAF406B0BB2197EC501ECCA0B338509A,034705FE12D36874E05A8F3FD2688524
SRR6509585,2018-06-30 00:07:38,2018-01-24 17:13:50,68826,6882600,0,100,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509585.sralite.1,SRX3597873,151231-005_S4,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP131241,PRJNA429829,,429829,SRS2863411,SAMN08361609,simple,4236,Lactuca sativa,151231-005_S4,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,5BA0C36F93939112FAE99683192EC833,E4EF7334B78533FD6002FF1BCAABD509
SRR6509586,2018-06-30 00:07:38,2018-01-24 17:13:49,75129,7512900,0,100,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509586.sralite.1,SRX3597872,151231-006_S5,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP131241,PRJNA429829,,429829,SRS2866011,SAMN08361610,simple,4236,Lactuca sativa,151231-006_S5,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,6C2B5A1B8D36A50286CBBF8BEC730541,DFC880B1489D164BDDB9A3359B6EE754
SRR6509587,2018-06-30 00:07:38,2018-01-24 17:13:50,65128,6512800,0,100,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509587.sralite.1,SRX3597871,151231-007_S6,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP131241,PRJNA429829,,429829,SRS2863404,SAMN08361611,simple,4236,Lactuca sativa,151231-007_S6,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,A4C47A9E21AA1619666F63DC727E3BEF,6E34F89EA5CA0A1EE59161674686F17F
SRR6509588,2018-06-30 00:07:38,2018-01-24 17:13:53,72003,7200300,0,100,1,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509588.sralite.1,SRX3597870,151231-008_S7,AMPLICON,PCR,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 3000,SRP131241,PRJNA429829,,429829,SRS2863402,SAMN08361612,simple,4236,Lactuca sativa,151231-008_S7,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,2AEB5119CF7816537C2A648E2A391D18,1816313EC4AC425B5A477EE72358C99D
SRR6509361,2018-06-30 00:07:37,2018-01-24 17:11:38,5191,1526594,5191,294,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509361.sralite.1,SRX3597838,151231-009_1,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865989,SAMN08361261,simple,4236,Lactuca sativa,151231-009_1,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,CB5BA9B7612726B154DAA10B4B399887,CF3C5946BB8AF40460BFA65B8F271819
SRR6509367,2018-06-30 00:07:37,2018-01-24 17:11:40,1211,353317,1211,291,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509367.sralite.1,SRX3597832,151231-009_10,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865982,SAMN08361267,simple,4236,Lactuca sativa,151231-009_10,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,038D652F93FB9CE9D1AAF0FE7D15D72D,8632DD4BAD7DD8A84565052752E7C008
SRR6509366,2018-06-30 00:07:37,2018-01-24 17:11:41,5176,1519086,5176,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509366.sralite.1,SRX3597833,151231-009_12,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865985,SAMN08361268,simple,4236,Lactuca sativa,151231-009_12,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,5E54AE7DF960D1F8B7C243CD68D988E8,8C17C6C6F1AF0B15930AB01A41519A01
SRR6509494,2018-06-30 00:07:33,2018-01-24 17:12:57,1349,395272,1349,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509494.sralite.1,SRX3597705,151231-009_13,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2863330,SAMN08361269,simple,4236,Lactuca sativa,151231-009_13,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,F95B621A15B4584E7FB81A3731DCFCBE,2E5675726D322EED236FF0CD585E22F9
SRR6509495,2018-06-30 00:07:33,2018-01-24 17:12:59,3782,1108403,3782,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509495.sralite.1,SRX3597704,151231-009_14,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2863329,SAMN08361270,simple,4236,Lactuca sativa,151231-009_14,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,D79744CEC66FAA5EE4721CB2178678F7,7CCD7D2D7FB1F4FD96E99456B32099F9
SRR6509492,2018-06-30 00:07:33,2018-01-24 17:12:57,5151,1511687,5151,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/509/SRR6509492/SRR6509492.sralite.1,SRX3597707,151231-009_15,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2863372,SAMN08361271,simple,4236,Lactuca sativa,151231-009_15,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,7D50FD11D06F560B621A9DA3A8A738C8,1D0D241469D867DA4515160F1C1E0B81
SRR6509493,2018-06-30 00:07:33,2018-01-24 17:13:05,4650,1369679,4650,294,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509493.sralite.1,SRX3597706,151231-009_16,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2863376,SAMN08361272,simple,4236,Lactuca sativa,151231-009_16,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,7C6EE413EF545A224B43532FCCDEF402,CD1DA145847DED71BFB7189078C955E4
SRR6509360,2018-06-30 00:07:37,2018-01-24 17:11:36,687,194679,687,283,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509360.sralite.1,SRX3597839,151231-009_2,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865992,SAMN08361262,simple,4236,Lactuca sativa,151231-009_2,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,E8FCF9AE1238FEC589F0A4DD9075F0A2,B20AB3443DBDDB66D2B0D3B88A727852
SRR6509363,2018-06-30 00:07:37,2018-01-24 17:11:40,5063,1487854,5063,293,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509363.sralite.1,SRX3597836,151231-009_3,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865987,SAMN08361263,simple,4236,Lactuca sativa,151231-009_3,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,7F5068B32F7BBBD0751C12B3B37DB9EA,E58AC88B5817DA9B42B83C340FCD2A0C
SRR6509362,2018-06-30 00:07:37,2018-01-24 17:11:39,5516,1622239,5516,294,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR006/509/SRR6509362/SRR6509362.sralite.1,SRX3597837,151231-009_4,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865988,SAMN08361264,simple,4236,Lactuca sativa,151231-009_4,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,59C33E22345916CABA61AB6A2FC183CD,D5E4E7325F3F6D1CB33BA4A03A10AD1A
SRR6509365,2018-06-30 00:07:37,2018-01-24 17:11:39,6149,1801039,6149,292,0,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/509/SRR6509365.sralite.1,SRX3597834,151231-009_7,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP131241,PRJNA429829,,429829,SRS2865984,SAMN08361265,simple,4236,Lactuca sativa,151231-009_7,,,,,,,no,,,,,UC DAVIS GENOME CENTER,SRA652116,,public,F43723267DF61EC522F18CD0B4729FCD,AD8054AA5DC4E32867F91A5E295641A0
