Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14245169,2021-07-16 00:30:18,2021-04-15 14:27:23,820260,77238558,0,94,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245169/SRR14245169.lite.1,SRX10607686,UMN_C4_IWG_C418S0009,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708737,SAMN18748698,simple,85679,Thinopyrum intermedium,C418S0009.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,F625356F2524086A78DEA3C7086AE68D,E20B02B8723446D3876D5D6317755036
SRR14245158,2021-07-16 00:30:18,2021-04-15 14:27:18,705104,67307213,0,95,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245158/SRR14245158.lite.1,SRX10607697,UMN_C4_IWG_C418S0010,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708748,SAMN18748699,simple,85679,Thinopyrum intermedium,C418S0010.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,9F7AEA136A391090A612613307B5C514,6CEC7AA0886833937FC81E8B0C8A3F6E
SRR14245001,2021-07-16 00:30:12,2021-04-15 14:25:40,1456684,135812888,0,93,49,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245001/SRR14245001.lite.1,SRX10607422,UMN_C4_IWG_C418S0011,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708473,SAMN18748700,simple,85679,Thinopyrum intermedium,C418S0011.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,F5BAFD636F63F0789768D7DD62922662,4FCCE76A645AC204D80B762F90371512
SRR14244990,2021-07-16 00:30:12,2021-04-15 14:25:26,615043,58346439,0,94,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244990/SRR14244990.lite.1,SRX10607433,UMN_C4_IWG_C418S0012,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708484,SAMN18748701,simple,85679,Thinopyrum intermedium,C418S0012.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,C5468210792E4F25AFCAE131CFFD13B6,ABCFB843B4F263FBA254991803368358
SRR14244979,2021-07-16 00:30:13,2021-04-15 14:25:24,905529,86670372,0,95,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244979/SRR14244979.lite.1,SRX10607444,UMN_C4_IWG_C418S0013,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708495,SAMN18748702,simple,85679,Thinopyrum intermedium,C418S0013.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,28D77A1B8B80211BD62E05E49063283A,5F4DEC557ACFE0BAB7C107DF85DA12C3
SRR14244968,2021-07-16 00:30:13,2021-04-15 14:25:37,1132050,103823965,0,91,37,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244968/SRR14244968.lite.1,SRX10607455,UMN_C4_IWG_C418S0014,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708506,SAMN18748703,simple,85679,Thinopyrum intermedium,C418S0014.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,B398651C047F7C5A4BC2EA3097C49B2C,625C9D027A12E6B58F2BB0FB82C186A9
SRR14245281,2021-07-16 00:30:25,2021-04-15 14:28:20,658152,61612218,0,93,22,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245281/SRR14245281.lite.1,SRX10608006,UMN_C4_IWG_C418S0015,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8709051,SAMN18748704,simple,85679,Thinopyrum intermedium,C418S0015.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,481AE38F1AFA2BAAFF0F179E75E03100,7173F34B32FBF2D7A6B427F5C2845922
SRR14245270,2021-07-16 00:30:26,2021-04-15 14:28:37,1318439,125224866,0,94,45,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245270/SRR14245270.lite.1,SRX10608017,UMN_C4_IWG_C418S0016,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8709062,SAMN18748705,simple,85679,Thinopyrum intermedium,C418S0016.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,833B6075CABB3D81116C39E3C29AD1D2,D718EA2C9751926304715CC1BFAED029
SRR14245227,2021-07-16 00:30:27,2021-04-15 14:27:52,527341,49938166,0,94,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245227/SRR14245227.lite.1,SRX10608060,UMN_C4_IWG_C418S0017,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8709103,SAMN18748706,simple,85679,Thinopyrum intermedium,C418S0017.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,BE40F70D8981738AB5B26D44EEEF477C,00E9D5D70F3658FD5C7EAD7559F66AEC
SRR14245216,2021-07-16 00:30:27,2021-04-15 14:27:45,508406,47547735,0,93,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245216/SRR14245216.lite.1,SRX10608071,UMN_C4_IWG_C418S0018,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8709113,SAMN18748707,simple,85679,Thinopyrum intermedium,C418S0018.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,5AB71DB01A626F1348831FC899DBD0E3,8E2E1C08E6EA85A915AD53F10AF092BA
SRR14245205,2021-07-16 00:30:27,2021-04-15 14:28:05,2120930,199903036,0,94,72,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245205/SRR14245205.lite.1,SRX10608082,UMN_C4_IWG_C418S0019,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8709124,SAMN18748708,simple,85679,Thinopyrum intermedium,C418S0019.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,4ACEA31F2DD53B4D576D66CF08550A99,337F91ED11017ABBA7F90046B5284921
SRR14244966,2021-07-16 00:30:13,2021-04-15 14:25:34,871378,81149015,0,93,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244966/SRR14244966.lite.1,SRX10607457,UMN_C4_IWG_C418S0020,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708509,SAMN18748709,simple,85679,Thinopyrum intermedium,C418S0020.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,0E6B3F66957BB3467FF6C061D7765041,B10E5848437B09F94948C8A43EF3EA39
SRR14244954,2021-07-16 00:30:13,2021-04-15 14:26:45,3407927,319193744,0,93,116,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244954/SRR14244954.lite.1,SRX10607469,UMN_C4_IWG_C418S0021,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708520,SAMN18748710,simple,85679,Thinopyrum intermedium,C418S0021.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,485737FD5405565E649CC826B72DC88B,4E6C803AD1048556884C2DF631DFC962
SRR14244943,2021-07-16 00:30:13,2021-04-15 14:22:33,521799,49373361,0,94,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244943/SRR14244943.lite.1,SRX10607480,UMN_C4_IWG_C418S0022,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708531,SAMN18748711,simple,85679,Thinopyrum intermedium,C418S0022.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,38708FF7E9AA3C0213D11D2CD7E7EA9C,4F7691493AC20A3B8FA1642DB2418C74
SRR14244804,2021-07-16 00:30:16,2021-04-15 14:20:18,477616,43537340,0,91,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244804/SRR14244804.lite.1,SRX10607619,UMN_C4_IWG_C418S0023,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708670,SAMN18748712,simple,85679,Thinopyrum intermedium,C418S0023.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,357458491194FE458B689CF1681170C5,3F386B439FD61CA7EC9D4E2435370867
SRR14244793,2021-07-16 00:30:17,2021-04-15 14:20:12,848772,79459220,0,93,29,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244793/SRR14244793.lite.1,SRX10607630,UMN_C4_IWG_C418S0024,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708681,SAMN18748713,simple,85679,Thinopyrum intermedium,C418S0024.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,B479E6D8E1938C872E9FCE35CAEEC01E,ED2AFF64E0313316D5E99D9AB468F8C7
SRR14244782,2021-07-16 00:30:17,2021-04-15 14:19:55,602860,55761638,0,92,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14244/SRR14244782/SRR14244782.lite.1,SRX10607641,UMN_C4_IWG_C418S0025,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708692,SAMN18748714,simple,85679,Thinopyrum intermedium,C418S0025.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,040831E1D3B5D6CD047B7E3B67FD1140,F20C3F7AF26D11726BBB575B616EFD88
SRR14245111,2021-07-16 00:30:19,2021-04-15 14:26:47,564856,52714868,0,93,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245111/SRR14245111.lite.1,SRX10607744,UMN_C4_IWG_C418S0026,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708795,SAMN18748715,simple,85679,Thinopyrum intermedium,C418S0026.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,86FF121CDC798795D32F53A420DBEEFC,9AA2CBC08101E4201A55C5019C52D4DF
SRR14245100,2021-07-16 00:30:19,2021-04-15 14:26:44,593081,55332206,0,93,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245100/SRR14245100.lite.1,SRX10607755,UMN_C4_IWG_C418S0027,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708806,SAMN18748716,simple,85679,Thinopyrum intermedium,C418S0027.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,77AB960E1F96F4D01678D93AC3117AA8,D0338097602DCCBCA5FB524EDED42459
SRR14245089,2021-07-16 00:30:19,2021-04-15 14:26:35,582958,54784426,0,93,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245089/SRR14245089.lite.1,SRX10607766,UMN_C4_IWG_C418S0028,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708817,SAMN18748717,simple,85679,Thinopyrum intermedium,C418S0028.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,0CC90D148CCFA0693AF5613F571102FC,0B8BC5974B1F367F0677D5A86CCB642D
SRR14245478,2021-07-16 00:30:20,2021-04-15 14:30:46,588110,54560000,0,92,20,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245478/SRR14245478.lite.1,SRX10607809,UMN_C4_IWG_C418S0029,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708860,SAMN18748718,simple,85679,Thinopyrum intermedium,C418S0029.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,69D87FD073210B50BFC008CD0D0DE6B9,B771A130E135084DF5510A5C19799C16
SRR14245467,2021-07-16 00:30:21,2021-04-15 14:30:29,545492,50885722,0,93,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245467/SRR14245467.lite.1,SRX10607820,UMN_C4_IWG_C418S0030,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708871,SAMN18748719,simple,85679,Thinopyrum intermedium,C418S0030.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,DD191150205B7B5FCD731F142B6F61D7,115EA04CDB54DE54CEF1320BF97F588D
SRR14245455,2021-07-16 00:30:21,2021-04-15 14:30:21,569046,53490324,0,94,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245455/SRR14245455.lite.1,SRX10607832,UMN_C4_IWG_C418S0031,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708883,SAMN18748720,simple,85679,Thinopyrum intermedium,C418S0031.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,60B1033787FB8EFEF2C05B68F869502C,D60E88E62AAD78BB05131BCA8C17D243
SRR14245380,2021-07-16 00:30:23,2021-04-15 14:29:50,705310,65783017,0,93,24,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245380/SRR14245380.lite.1,SRX10607907,UMN_C4_IWG_C418S0032,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708958,SAMN18748721,simple,85679,Thinopyrum intermedium,C418S0032.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,4B8B94563033CDAEADAAD18868D17217,A0639EFB5E0E0C3318C5D326CD950AB3
SRR14245369,2021-07-16 00:30:23,2021-04-15 14:29:43,776870,74579520,0,96,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245369/SRR14245369.lite.1,SRX10607918,UMN_C4_IWG_C418S0033,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708969,SAMN18748722,simple,85679,Thinopyrum intermedium,C418S0033.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,A240AB5E57FCA0FA5B7AB3D0ACDF2DA8,E1476EF0ECD1D2D83789C1BBBC4562B3
SRR14245358,2021-07-16 00:30:23,2021-04-15 14:29:36,530190,50087380,0,94,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245358/SRR14245358.lite.1,SRX10607929,UMN_C4_IWG_C418S0034,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708980,SAMN18748723,simple,85679,Thinopyrum intermedium,C418S0034.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,71EFD3C1EAFC682A2536B2C7DC46E9BA,4AC9F91F9BF800CF542D5C0F6808935E
SRR14245347,2021-07-16 00:30:23,2021-04-15 14:30:11,1623399,154951256,0,95,57,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245347/SRR14245347.lite.1,SRX10607940,UMN_C4_IWG_C418S0035,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708990,SAMN18748724,simple,85679,Thinopyrum intermedium,C418S0035.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,FBFDB7ACFA2CAB34C502AA7CD7B37FE2,C6ED9681E64D9D9BBED6254810DB3BB2
SRR14245336,2021-07-16 00:30:24,2021-04-15 14:29:35,618637,58629460,0,94,21,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245336/SRR14245336.lite.1,SRX10607951,UMN_C4_IWG_C418S0036,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8708997,SAMN18748725,simple,85679,Thinopyrum intermedium,C418S0036.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,D3E0B656B4E3471470D3ABF9D7039CD8,FC8966D3FED1843F2CF93D468DEACB36
SRR14245325,2021-07-16 00:30:24,2021-04-15 14:29:49,1320027,120780043,0,91,44,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14245/SRR14245325/SRR14245325.lite.1,SRX10607962,UMN_C4_IWG_C418S0037,RAD-Seq,size fractionation,GENOMIC,SINGLE,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP314995,PRJNA722274,,722274,SRS8709010,SAMN18748726,simple,85679,Thinopyrum intermedium,C418S0037.fq,,,,,,,no,,,,,UNIVERSITY OF MINNESOTA,SRA1219081,,public,A9B92F91839892B273ED2648380F11E9,C4121EC02BB6AF85B20E17DC4D8F8E10
