run	replicate	layout	genome	ploidy	taxonKeys
ERR636152	SAMEA2784295	PE	capsella_rubella	2	5375425
ERR636153	SAMEA2784296	PE	capsella_rubella	2	5375425
ERR636154	SAMEA2784297	PE	capsella_rubella	2	5375425
ERR636155	SAMEA2784298	PE	capsella_rubella	2	5375425
ERR636156	SAMEA2784299	SE	capsella_rubella	2	5375425
ERR636157	SAMEA2784300	PE	capsella_rubella	2	5375425
ERR636158	SAMEA2784301	PE	capsella_rubella	2	5375425
ERR636159	SAMEA2784302	PE	capsella_rubella	2	5375425
ERR636160	SAMEA2784303	PE	capsella_rubella	2	5375425
ERR636161	SAMEA2784304	PE	capsella_rubella	2	5375425
ERR636162	SAMEA2784305	PE	capsella_rubella	2	5375425
ERR636163	SAMEA2784306	PE	capsella_rubella	2	5375425
ERR636164	SAMEA2784307	PE	capsella_rubella	2	5375425
ERR636165	SAMEA2784308	PE	capsella_rubella	2	5375425
ERR636166	SAMEA2784309	PE	capsella_rubella	2	5375425
ERR636167	SAMEA2784310	PE	capsella_rubella	2	5375425
ERR636168	SAMEA2784311	PE	capsella_rubella	2	5375425
ERR636169	SAMEA2784312	PE	capsella_rubella	2	5375425
ERR636170	SAMEA2784313	PE	capsella_rubella	2	5375425
ERR636171	SAMEA2784314	PE	capsella_rubella	2	5375425
ERR636172	SAMEA2784315	PE	capsella_rubella	2	5375425
ERR636173	SAMEA2784316	PE	capsella_rubella	2	5375425
ERR636174	SAMEA2784317	PE	capsella_rubella	2	5375425
SRR17316330	SRX13492952	PE	coffea_arabica	4	2895430
SRR17316331	SRX13492951	PE	coffea_arabica	4	2895430
SRR17316332	SRX13492950	PE	coffea_arabica	4	2895430
SRR17316333	SRX13492949	PE	coffea_arabica	4	2895430
SRR17316334	SRX13492948	PE	coffea_arabica	4	2895430
SRR17316335	SRX13492947	PE	coffea_arabica	4	2895430
SRR17316336	SRX13492946	PE	coffea_arabica	4	2895430
SRR17316337	SRX13492945	PE	coffea_arabica	4	2895430
SRR17316338	SRX13492944	PE	coffea_arabica	4	2895430
SRR17316339	SRX13492943	PE	coffea_arabica	4	2895430
SRR17316340	SRX13492942	PE	coffea_arabica	4	2895430
SRR17316341	SRX13492941	PE	coffea_arabica	4	2895430
SRR17316342	SRX13492940	PE	coffea_arabica	4	2895430
SRR17316343	SRX13492939	PE	coffea_arabica	4	2895430
SRR17316344	SRX13492938	PE	coffea_arabica	4	2895430
SRR17316345	SRX13492937	PE	coffea_arabica	4	2895430
SRR17316346	SRX13492936	PE	coffea_arabica	4	2895430
SRR17316347	SRX13492935	PE	coffea_arabica	4	2895430
SRR17316348	SRX13492934	PE	coffea_arabica	4	2895430
SRR17316349	SRX13492933	PE	coffea_arabica	4	2895430
SRR17316350	SRX13492932	PE	coffea_arabica	4	2895430
SRR17316351	SRX13492931	PE	coffea_arabica	4	2895430
SRR17316352	SRX13492930	PE	coffea_arabica	4	2895430
SRR17316353	SRX13492929	PE	coffea_arabica	4	2895430
SRR17316354	SRX13492928	PE	coffea_arabica	4	2895430
SRR17316355	SRX13492927	PE	coffea_arabica	4	2895430
SRR17316356	SRX13492926	PE	coffea_arabica	4	2895430
SRR17316357	SRX13492925	PE	coffea_arabica	4	2895430
SRR17316358	SRX13492924	PE	coffea_arabica	4	2895430
SRR17316359	SRX13492923	PE	coffea_arabica	4	2895430
SRR17316360	SRX13492922	PE	coffea_arabica	4	2895430
SRR17316361	SRX13492921	PE	coffea_arabica	4	2895430
SRR17316362	SRX13492920	PE	coffea_arabica	4	2895430
SRR17316363	SRX13492919	PE	coffea_arabica	4	2895430
SRR17316364	SRX13492918	PE	coffea_arabica	4	2895430
SRR17316365	SRX13492917	PE	coffea_arabica	4	2895430
SRR17316366	SRX13492916	PE	coffea_arabica	4	2895430
SRR17316367	SRX13492915	PE	coffea_arabica	4	2895430
SRR17316368	SRX13492914	PE	coffea_arabica	4	2895430
SRR17316369	SRX13492913	PE	coffea_arabica	4	2895430
SRR17316370	SRX13492912	PE	coffea_arabica	4	2895430
SRR17316371	SRX13492911	PE	coffea_arabica	4	2895430
SRR17316372	SRX13492910	PE	coffea_arabica	4	2895430
SRR17316373	SRX13492909	PE	coffea_arabica	4	2895430
SRR17316374	SRX13492908	PE	coffea_arabica	4	2895430
SRR17316375	SRX13492907	PE	coffea_arabica	4	2895430
SRR17316376	SRX13492906	PE	coffea_arabica	4	2895430
SRR17316377	SRX13492905	PE	coffea_arabica	4	2895430
SRR17316378	SRX13492904	PE	coffea_arabica	4	2895430
SRR17316379	SRX13492903	PE	coffea_arabica	4	2895430
SRR17316380	SRX13492902	PE	coffea_arabica	4	2895430
SRR17316381	SRX13492901	PE	coffea_arabica	4	2895430
SRR17316382	SRX13492900	PE	coffea_arabica	4	2895430
SRR17316383	SRX13492899	PE	coffea_arabica	4	2895430
SRR17316384	SRX13492898	PE	coffea_arabica	4	2895430
SRR17316385	SRX13492897	PE	coffea_arabica	4	2895430
SRR17316386	SRX13492896	PE	coffea_arabica	4	2895430
SRR17316387	SRX13492895	PE	coffea_arabica	4	2895430
SRR17316388	SRX13492894	PE	coffea_arabica	4	2895430
SRR17316389	SRX13492893	PE	coffea_arabica	4	2895430
SRR17316390	SRX13492892	PE	coffea_arabica	4	2895430
SRR17316391	SRX13492891	PE	coffea_arabica	4	2895430
SRR17316392	SRX13492890	PE	coffea_arabica	4	2895430
SRR17316393	SRX13492889	PE	coffea_arabica	4	2895430
SRR17316394	SRX13492888	PE	coffea_arabica	4	2895430
SRR17316395	SRX13492887	PE	coffea_arabica	4	2895430
SRR17316396	SRX13492886	PE	coffea_arabica	4	2895430
SRR17316397	SRX13492885	PE	coffea_arabica	4	2895430
SRR17316398	SRX13492884	PE	coffea_arabica	4	2895430
SRR17316399	SRX13492883	PE	coffea_arabica	4	2895430
SRR17316400	SRX13492882	PE	coffea_arabica	4	2895430
SRR17316401	SRX13492881	PE	coffea_arabica	4	2895430
SRR17316402	SRX13492880	PE	coffea_arabica	4	2895430
SRR17316403	SRX13492879	PE	coffea_arabica	4	2895430
SRR17316404	SRX13492878	PE	coffea_arabica	4	2895430
SRR17316405	SRX13492877	PE	coffea_arabica	4	2895430
SRR17316406	SRX13492876	PE	coffea_arabica	4	2895430
SRR17316407	SRX13492875	PE	coffea_arabica	4	2895430
SRR17316408	SRX13492874	PE	coffea_arabica	4	2895430
SRR17316409	SRX13492873	PE	coffea_arabica	4	2895430
SRR17316410	SRX13492872	PE	coffea_arabica	4	2895430
SRR17316411	SRX13492871	PE	coffea_arabica	4	2895430
SRR17316412	SRX13492870	PE	coffea_arabica	4	2895430
SRR17316413	SRX13492869	PE	coffea_arabica	4	2895430
SRR17316414	SRX13492868	PE	coffea_arabica	4	2895430
SRR17316415	SRX13492867	PE	coffea_arabica	4	2895430
SRR17316416	SRX13492866	PE	coffea_arabica	4	2895430
SRR17316417	SRX13492865	PE	coffea_arabica	4	2895430
SRR17316418	SRX13492864	PE	coffea_arabica	4	2895430
SRR17316419	SRX13492863	PE	coffea_arabica	4	2895430
SRR8589568	SAMN10963744	SE	cucurbita_pepo	2	2874513
SRR8589569	SAMN10963745	SE	cucurbita_pepo	2	2874513
SRR8589570	SAMN10963746	SE	cucurbita_pepo	2	2874513
SRR8589571	SAMN10963747	SE	cucurbita_pepo	2	2874513
SRR8589572	SAMN10963748	SE	cucurbita_pepo	2	2874513
SRR8589573	SAMN10963749	SE	cucurbita_pepo	2	2874513
SRR8589574	SAMN10963750	SE	cucurbita_pepo	2	2874513
SRR8589575	SAMN10963751	SE	cucurbita_pepo	2	2874513
SRR8451397	SAMN10764929	PE	dioscorea_rotundata	4	2755063
SRR8451398	SAMN10764930	PE	dioscorea_rotundata	4	2755063
SRR8451399	SAMN10764931	PE	dioscorea_rotundata	4	2755063
SRR8451400	SAMN10764932	PE	dioscorea_rotundata	4	2755063
SRR8451401	SAMN10764933	PE	dioscorea_rotundata	4	2755063
SRR8451402	SAMN10764934	PE	dioscorea_rotundata	4	2755063
SRR8451403	SAMN10764935	PE	dioscorea_rotundata	4	2755063
SRR8451446	SAMN10764952	PE	dioscorea_rotundata	4	2755063
SRR8451447	SAMN10764953	PE	dioscorea_rotundata	4	2755063
SRR8451445	SAMN10764954	PE	dioscorea_rotundata	4	2755063
SRR8451404	SAMN10764936	PE	dioscorea_rotundata	4	2755063
SRR8451418	SAMN10764945	PE	dioscorea_rotundata	4	2755063
SRR8451417	SAMN10764946	PE	dioscorea_rotundata	4	2755063
SRR8451405	SAMN10764937	PE	dioscorea_rotundata	4	2755063
SRR8451416	SAMN10764947	PE	dioscorea_rotundata	4	2755063
SRR8451425	SAMN10764938	PE	dioscorea_rotundata	4	2755063
SRR8451424	SAMN10764939	PE	dioscorea_rotundata	4	2755063
SRR8451443	SAMN10764948	PE	dioscorea_rotundata	4	2755063
SRR8451423	SAMN10764940	PE	dioscorea_rotundata	4	2755063
SRR8451422	SAMN10764941	PE	dioscorea_rotundata	4	2755063
SRR8451444	SAMN10764949	PE	dioscorea_rotundata	4	2755063
SRR8451441	SAMN10764950	PE	dioscorea_rotundata	4	2755063
SRR8451442	SAMN10764951	PE	dioscorea_rotundata	4	2755063
SRR8451421	SAMN10764942	PE	dioscorea_rotundata	4	2755063
SRR8451420	SAMN10764943	PE	dioscorea_rotundata	4	2755063
SRR8451419	SAMN10764944	PE	dioscorea_rotundata	4	2755063
SRR8451337	SAMN10764899	PE	dioscorea_rotundata	4	2755063
SRR8451336	SAMN10764900	PE	dioscorea_rotundata	4	2755063
SRR8451335	SAMN10764901	PE	dioscorea_rotundata	4	2755063
SRR8451395	SAMN10764926	PE	dioscorea_rotundata	4	2755063
SRR8451342	SAMN10764902	PE	dioscorea_rotundata	4	2755063
SRR8451329	SAMN10764881	PE	dioscorea_rotundata	4	2755063
SRR8451360	SAMN10764869	PE	dioscorea_rotundata	4	2755063
SRR8451357	SAMN10764870	PE	dioscorea_rotundata	4	2755063
SRR8451358	SAMN10764871	PE	dioscorea_rotundata	4	2755063
SRR8451355	SAMN10764872	PE	dioscorea_rotundata	4	2755063
SRR8451324	SAMN10764882	PE	dioscorea_rotundata	4	2755063
SRR8451356	SAMN10764873	PE	dioscorea_rotundata	4	2755063
SRR8451353	SAMN10764874	PE	dioscorea_rotundata	4	2755063
SRR8451323	SAMN10764883	PE	dioscorea_rotundata	4	2755063
SRR8451326	SAMN10764884	PE	dioscorea_rotundata	4	2755063
SRR8451354	SAMN10764875	PE	dioscorea_rotundata	4	2755063
SRR8451361	SAMN10764876	PE	dioscorea_rotundata	4	2755063
SRR8451362	SAMN10764877	PE	dioscorea_rotundata	4	2755063
SRR8451328	SAMN10764878	PE	dioscorea_rotundata	4	2755063
SRR8451325	SAMN10764885	PE	dioscorea_rotundata	4	2755063
SRR8451332	SAMN10764886	PE	dioscorea_rotundata	4	2755063
SRR8451327	SAMN10764879	PE	dioscorea_rotundata	4	2755063
SRR8451330	SAMN10764880	PE	dioscorea_rotundata	4	2755063
SRR8451331	SAMN10764887	PE	dioscorea_rotundata	4	2755063
SRR8451309	SAMN10764888	PE	dioscorea_rotundata	4	2755063
SRR8451310	SAMN10764889	PE	dioscorea_rotundata	4	2755063
SRR8451341	SAMN10764903	PE	dioscorea_rotundata	4	2755063
SRR8451340	SAMN10764904	PE	dioscorea_rotundata	4	2755063
SRR8451339	SAMN10764905	PE	dioscorea_rotundata	4	2755063
SRR8451334	SAMN10764906	PE	dioscorea_rotundata	4	2755063
SRR8451333	SAMN10764907	PE	dioscorea_rotundata	4	2755063
SRR8451374	SAMN10764908	PE	dioscorea_rotundata	4	2755063
SRR8451311	SAMN10764890	PE	dioscorea_rotundata	4	2755063
SRR8451312	SAMN10764891	PE	dioscorea_rotundata	4	2755063
SRR8451305	SAMN10764892	PE	dioscorea_rotundata	4	2755063
SRR8451385	SAMN10764909	PE	dioscorea_rotundata	4	2755063
SRR8451367	SAMN10764910	PE	dioscorea_rotundata	4	2755063
SRR8451440	SAMN10764911	PE	dioscorea_rotundata	4	2755063
SRR8451365	SAMN10764912	PE	dioscorea_rotundata	4	2755063
SRR8451366	SAMN10764913	PE	dioscorea_rotundata	4	2755063
SRR8451306	SAMN10764893	PE	dioscorea_rotundata	4	2755063
SRR8451363	SAMN10764914	PE	dioscorea_rotundata	4	2755063
SRR8451364	SAMN10764915	PE	dioscorea_rotundata	4	2755063
SRR8451372	SAMN10764916	PE	dioscorea_rotundata	4	2755063
