run	replicate	layout	genome	ploidy	taxonKeys
SRR2962217	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962218	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962219	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962220	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962221	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962126	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962127	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962128	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962129	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962130	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962131	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962132	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962133	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962134	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962135	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962136	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962137	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962138	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962139	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962140	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962141	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962142	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962143	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962144	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962145	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962146	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962147	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962148	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962149	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962150	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962151	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962152	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962153	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962154	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962155	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962156	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962157	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962158	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962159	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962160	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962161	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962102	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962103	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962104	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962105	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962106	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962107	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962108	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962109	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962110	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962111	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962112	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962113	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962114	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962115	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962116	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962117	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962118	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962119	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962120	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962121	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962122	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962123	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962124	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962125	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962042	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962043	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962044	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962045	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962046	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962047	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962048	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962049	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962050	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962051	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962052	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962053	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962054	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962055	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962056	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962057	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962058	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962059	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962060	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962061	D	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962062	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962063	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962064	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962065	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962066	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962067	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962068	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962069	E	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962070	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962071	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962072	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962073	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962074	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962075	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962076	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962077	F	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962078	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962079	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962080	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962081	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962082	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962083	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962084	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962085	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962086	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962087	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962088	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962089	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962090	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962091	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962092	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962093	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962094	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962095	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962096	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962097	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962098	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962099	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962100	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962101	C	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962023	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962031	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962032	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962033	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962034	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962035	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962036	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962037	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962038	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962039	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962040	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR2962041	AB	SE	actinidia_chinensis	2	3644693 7270743 3644698 3644711
SRR13363278	SAMN17077738	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363279	SAMN17077738	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363280	SAMN17077738	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363281	SAMN17077738	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363282	SAMN17077738	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363283	SAMN17077738	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363284	SAMN17077738	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363270	SAMN17077739	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363271	SAMN17077739	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363272	SAMN17077739	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363273	SAMN17077739	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363274	SAMN17077739	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363275	SAMN17077739	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363276	SAMN17077739	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363262	SAMN17077740	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363263	SAMN17077740	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363265	SAMN17077740	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363267	SAMN17077740	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363268	SAMN17077740	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363269	SAMN17077740	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363256	SAMN17077741	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363257	SAMN17077741	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363258	SAMN17077741	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363259	SAMN17077741	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363260	SAMN17077741	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363261	SAMN17077741	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363670	SAMN17077742	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363664	SAMN17077742	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363665	SAMN17077742	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363666	SAMN17077742	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363667	SAMN17077742	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363668	SAMN17077742	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363657	SAMN17077743	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363659	SAMN17077743	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363660	SAMN17077743	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363661	SAMN17077743	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363662	SAMN17077743	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363663	SAMN17077743	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363651	SAMN17077744	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363652	SAMN17077744	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363653	SAMN17077744	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363654	SAMN17077744	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363655	SAMN17077744	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363656	SAMN17077744	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363644	SAMN17077745	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363645	SAMN17077745	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363646	SAMN17077745	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363648	SAMN17077745	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363649	SAMN17077745	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363650	SAMN17077745	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363637	SAMN17077746	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363638	SAMN17077746	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363639	SAMN17077746	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363640	SAMN17077746	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363641	SAMN17077746	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363642	SAMN17077746	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363643	SAMN17077746	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363630	SAMN17077747	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363631	SAMN17077747	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363632	SAMN17077747	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363633	SAMN17077747	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363634	SAMN17077747	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363635	SAMN17077747	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363623	SAMN17077748	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363624	SAMN17077748	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363626	SAMN17077748	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363627	SAMN17077748	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363628	SAMN17077748	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363629	SAMN17077748	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363617	SAMN17077749	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363618	SAMN17077749	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363619	SAMN17077749	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363620	SAMN17077749	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363621	SAMN17077749	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363622	SAMN17077749	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363609	SAMN17077750	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363610	SAMN17077750	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363611	SAMN17077750	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363612	SAMN17077750	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363613	SAMN17077750	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363615	SAMN17077750	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363616	SAMN17077750	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363602	SAMN17077751	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363604	SAMN17077751	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363605	SAMN17077751	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363606	SAMN17077751	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363607	SAMN17077751	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363608	SAMN17077751	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363596	SAMN17077752	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363597	SAMN17077752	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363598	SAMN17077752	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363599	SAMN17077752	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363600	SAMN17077752	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363601	SAMN17077752	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363588	SAMN17077753	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363589	SAMN17077753	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363590	SAMN17077753	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363593	SAMN17077753	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363594	SAMN17077753	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
SRR13363595	SAMN17077753	PE	aegilops_tauschii	2	5289779 5677746 5677750 7226877 5677755 5677762 5677759 5677753
